IPFROM,IPTO,REGI,ASSIGX,CTRY,CNTRY,PAIS
701792256,701825023,AFRINIC,1156809600,MU,MUS,MAURITIUS
701825024,701857791,AFRINIC,1191283200,ZA,ZAF,SOUTH
701857792,701890559,APNIC,1199750400,RE,REU,REUNION
701890560,701923327,AFRINIC,1232668800,SN,SEN,SENEGAL
701923328,701956095,AFRINIC,1207612800,MA,MAR,MOROCCO
701956096,701988863,AFRINIC,1209945600,KE,KEN,KENYA
701988864,701992959,AFRINIC,1216252800,KE,KEN,KENYA
701992960,701997055,AFRINIC,1216598400,SZ,SWZ,SWAZILAND
701997056,702001151,AFRINIC,1216684800,GH,GHA,GHANA
702001152,702005247,AFRINIC,1219622400,ZM,ZMB,ZAMBIA
702005248,702009343,AFRINIC,1222732800,KE,KEN,KENYA
702009344,702013439,AFRINIC,1222905600,CV,CPV,CAPE
702013440,702015487,AFRINIC,1220400000,KE,KEN,KENYA
702015488,702017535,AFRINIC,1220572800,ZA,ZAF,SOUTH
702017536,702018559,AFRINIC,1219276800,EG,EGY,EGYPT
702018560,702019583,AFRINIC,1219795200,NG,NGA,NIGERIA
702019584,702020607,AFRINIC,1220572800,RW,RWA,RWANDA
702020608,702021631,AFRINIC,1219190400,CG,COG,CONGO
702021632,702029823,AFRINIC,1218672000,ZM,ZMB,ZAMBIA
702029824,702038015,AFRINIC,1219276800,BJ,BEN,BENIN
702038016,702046207,AFRINIC,1219708800,ZM,ZMB,ZAMBIA
702046208,702054399,AFRINIC,1220572800,RW,RWA,RWANDA
702054400,702058495,AFRINIC,1223942400,ZA,ZAF,SOUTH
702058496,702062591,AFRINIC,1226620800,BF,BFA,BURKINA
702062592,702066687,AFRINIC,1229558400,NG,NGA,NIGERIA
702066688,702070783,AFRINIC,1229990400,CM,CMR,CAMEROON
702083072,702087167,AFRINIC,1232323200,CI,CIV,COTE
702087168,702119935,AFRINIC,1225324800,NG,NGA,NIGERIA
702251008,702267391,AFRINIC,1195516800,NG,NGA,NIGERIA
702267392,702283775,AFRINIC,1184630400,NG,NGA,NIGERIA
702283776,702287871,AFRINIC,1138838400,UG,UGA,UGANDA
702291968,702296063,AFRINIC,1142208000,MZ,MOZ,MOZAMBIQUE
702296064,702300159,AFRINIC,1143763200,GH,GHA,GHANA
702300160,702304255,AFRINIC,1144627200,NG,NGA,NIGERIA
702304256,702308351,AFRINIC,1144713600,SL,SLE,SIERRA
702308352,702312447,AFRINIC,1149638400,SC,SYC,SEYCHELLES
702312448,702316543,AFRINIC,1151452800,KE,KEN,KENYA
702316544,702320639,AFRINIC,1154390400,TZ,TZA,TANZANIA
702320640,702324735,AFRINIC,1160956800,DZ,DZA,ALGERIA
702324736,702328831,AFRINIC,1162944000,MZ,MOZ,MOZAMBIQUE
702328832,702332927,AFRINIC,1163635200,TZ,TZA,TANZANIA
702332928,702337023,AFRINIC,1166400000,MZ,MOZ,MOZAMBIQUE
702337024,702341119,AFRINIC,1170720000,UG,UGA,UGANDA
702341120,702345215,AFRINIC,1172188800,KE,KEN,KENYA
702345216,702349311,AFRINIC,1175126400,TZ,TZA,TANZANIA
702349312,702353407,AFRINIC,1177372800,ZA,ZAF,SOUTH
702353408,702357503,AFRINIC,1177632000,DZ,DZA,ALGERIA
702357504,702361599,AFRINIC,1179705600,TZ,TZA,TANZANIA
702361600,702365695,AFRINIC,1181692800,TZ,TZA,TANZANIA
702365696,702369791,AFRINIC,1182211200,MZ,MOZ,MOZAMBIQUE
702369792,702373887,AFRINIC,1185840000,UG,UGA,UGANDA
702373888,702377983,AFRINIC,1186531200,MW,MWI,MALAWI
702377984,702382079,AFRINIC,1187136000,NG,NGA,NIGERIA
702382080,702386175,AFRINIC,1187222400,EG,EGY,EGYPT
702386176,702390271,AFRINIC,1188950400,ZW,ZWE,ZIMBABWE
702390272,702394367,AFRINIC,1189382400,NG,NGA,NIGERIA
702394368,702398463,AFRINIC,1189555200,ML,MLI,MALI
702398464,702402559,AFRINIC,1190332800,CV,CPV,CAPE
702402560,702406655,AFRINIC,1190937600,GH,GHA,GHANA
702406656,702410751,AFRINIC,1191283200,ZA,ZAF,SOUTH
702410752,702414847,AFRINIC,1169510400,AO,AGO,ANGOLA
702414848,702416895,AFRINIC,1139356800,UG,UGA,UGANDA
702416896,702418943,AFRINIC,1150156800,KE,KEN,KENYA
702418944,702420991,AFRINIC,1150848000,ZM,ZMB,ZAMBIA
702420992,702423039,AFRINIC,1154908800,TZ,TZA,TANZANIA
702423040,702425087,AFRINIC,1155772800,ZA,ZAF,SOUTH
702425088,702427135,AFRINIC,1161129600,NG,NGA,NIGERIA
702427136,702429183,AFRINIC,1161561600,ZA,ZAF,SOUTH
702429184,702431231,AFRINIC,1162339200,TZ,TZA,TANZANIA
702431232,702433279,AFRINIC,1163548800,NG,NGA,NIGERIA
702433280,702435327,AFRINIC,1173312000,NG,NGA,NIGERIA
702435328,702437375,AFRINIC,1178841600,MZ,MOZ,MOZAMBIQUE
702437376,702439423,AFRINIC,1184630400,TZ,TZA,TANZANIA
702439424,702441471,AFRINIC,1189468800,MU,MUS,MAURITIUS
702441472,702443519,AFRINIC,1193097600,ZA,ZAF,SOUTH
702443520,702445567,AFRINIC,1193702400,GQ,GNQ,EQUATORIAL
702445568,702447615,AFRINIC,1196208000,KE,KEN,KENYA
702447616,702449663,AFRINIC,1197244800,EG,EGY,EGYPT
702449664,702451711,AFRINIC,1210550400,ZA,ZAF,SOUTH
702451712,702453759,AFRINIC,1211414400,NG,NGA,NIGERIA
702453760,702455807,AFRINIC,1211500800,TZ,TZA,TANZANIA
702455808,702457855,AFRINIC,1215734400,KE,KEN,KENYA
702457856,702459903,AFRINIC,1216684800,EG,EGY,EGYPT
702459904,702461951,AFRINIC,1217548800,TZ,TZA,TANZANIA
702461952,702463999,AFRINIC,1211932800,MW,MWI,MALAWI
702464000,702465023,AFRINIC,1211500800,BJ,BEN,BENIN
702465024,702466047,AFRINIC,1211500800,CD,COD,CONGO
702467072,702468095,AFRINIC,1210723200,SC,SYC,SEYCHELLES
702468096,702469119,AFRINIC,1208217600,NG,NGA,NIGERIA
702469120,702470143,AFRINIC,1207008000,ZA,ZAF,SOUTH
702470144,702471167,AFRINIC,1207008000,CD,COD,CONGO
702471168,702472191,AFRINIC,1206316800,ZA,ZAF,SOUTH
702472192,702473215,AFRINIC,1206316800,ZA,ZAF,SOUTH
702473216,702474239,AFRINIC,1205798400,ZA,ZAF,SOUTH
702474240,702475263,AFRINIC,1205712000,GH,GHA,GHANA
702475264,702476287,AFRINIC,1205452800,AO,AGO,ANGOLA
702476288,702477311,AFRINIC,1205107200,ZM,ZMB,ZAMBIA
702477312,702478335,AFRINIC,1205366400,RW,RWA,RWANDA
702478336,702480383,AFRINIC,1142208000,AO,AGO,ANGOLA
702480384,702481407,AFRINIC,1141862400,AO,AGO,ANGOLA
702481408,702482431,AFRINIC,1143158400,TZ,TZA,TANZANIA
702482432,702483455,AFRINIC,1144022400,ZA,ZAF,SOUTH
702483456,702484479,AFRINIC,1144108800,BW,BWA,BOTSWANA
702484480,702485503,AFRINIC,1147046400,TZ,TZA,TANZANIA
702485504,702486527,AFRINIC,1147392000,EG,EGY,EGYPT
702486528,702487551,AFRINIC,1147737600,NG,NGA,NIGERIA
702487552,702488575,AFRINIC,1149120000,CM,CMR,CAMEROON
702488576,702489599,AFRINIC,1149465600,ZA,ZAF,SOUTH
702489600,702490623,AFRINIC,1152230400,ZA,ZAF,SOUTH
702490624,702491647,AFRINIC,1152576000,AO,AGO,ANGOLA
702492672,702493695,AFRINIC,1157068800,KE,KEN,KENYA
702493696,702494719,AFRINIC,1158019200,EG,EGY,EGYPT
702494720,702495743,AFRINIC,1158796800,KE,KEN,KENYA
702495744,702496767,AFRINIC,1159142400,ZA,ZAF,SOUTH
702496768,702497791,AFRINIC,1162252800,NG,NGA,NIGERIA
702497792,702498815,AFRINIC,1163030400,ZA,ZAF,SOUTH
702498816,702499839,AFRINIC,1164240000,BW,BWA,BOTSWANA
702499840,702500863,AFRINIC,1166140800,MU,MUS,MAURITIUS
702500864,702501887,AFRINIC,1166400000,NA,NAM,NAMIBIA
702501888,702502911,AFRINIC,1167264000,UG,UGA,UGANDA
702502912,702503935,AFRINIC,1168300800,SL,SLE,SIERRA
702504960,702505983,AFRINIC,1171324800,GA,GAB,GABON
702505984,702507007,AFRINIC,1171324800,AO,AGO,ANGOLA
702507008,702508031,AFRINIC,1172793600,CD,COD,CONGO
702508032,702509055,AFRINIC,1231977600,KE,KEN,KENYA
702510080,702511103,AFRINIC,1179187200,ZM,ZMB,ZAMBIA
702511104,702512127,AFRINIC,1179446400,ZA,ZAF,SOUTH
702512128,702513151,AFRINIC,1181088000,MZ,MOZ,MOZAMBIQUE
702513152,702514175,AFRINIC,1181088000,NG,NGA,NIGERIA
702514176,702515199,AFRINIC,1232668800,SL,SLE,SIERRA
702515200,702516223,AFRINIC,1183075200,NG,NGA,NIGERIA
702516224,702517247,AFRINIC,1184630400,BW,BWA,BOTSWANA
702517248,702518271,AFRINIC,1186099200,NG,NGA,NIGERIA
702518272,702519295,AFRINIC,1186358400,KE,KEN,KENYA
702519296,702520319,AFRINIC,1186531200,MZ,MOZ,MOZAMBIQUE
702520320,702521343,AFRINIC,1187222400,AO,AGO,ANGOLA
702521344,702522367,AFRINIC,1231804800,SD,SDN,SUDAN
702522368,702523391,AFRINIC,1189641600,AO,AGO,ANGOLA
702524416,702525439,AFRINIC,1191283200,ZA,ZAF,SOUTH
702526464,702527487,AFRINIC,1192579200,TZ,TZA,TANZANIA
702527488,702528511,AFRINIC,1192579200,CF,CAF,CENTRAL
702530560,702531583,AFRINIC,1195430400,EG,EGY,EGYPT
702531584,702532607,AFRINIC,1196640000,SD,SDN,SUDAN
702532608,702533631,AFRINIC,1196812800,SC,SYC,SEYCHELLES
702533632,702534655,AFRINIC,1199836800,CI,CIV,COTE
702534656,702535679,AFRINIC,1200614400,GM,GMB,GAMBIA
702535680,702536703,AFRINIC,1202169600,SC,SYC,SEYCHELLES
702536704,702537727,AFRINIC,1202256000,MU,MUS,MAURITIUS
702537728,702538751,AFRINIC,1203033600,RW,RWA,RWANDA
702538752,702539775,AFRINIC,1203638400,TZ,TZA,TANZANIA
702539776,702540799,AFRINIC,1204070400,BF,BFA,BURKINA
702540800,702541823,AFRINIC,1149552000,ZA,ZAF,SOUTH
702541824,702542847,AFRINIC,1140739200,EG,EGY,EGYPT
702542848,702543871,AFRINIC,1140652800,ZA,ZAF,SOUTH
702543872,702544895,AFRINIC,1140566400,BJ,BEN,BENIN
702544896,702545919,AFRINIC,1138579200,ZA,ZAF,SOUTH
702545920,703070207,AFRINIC,1165881600,TN,TUN,TUNISIA
703070208,703594495,AFRINIC,1175558400,EG,EGY,EGYPT
703594496,704118783,AFRINIC,1139443200,ZA,ZAF,SOUTH
704118784,704380927,AFRINIC,1138838400,MA,MAR,MOROCCO
704380928,704643071,AFRINIC,1181606400,LY,LBY,LIBYAN
738197504,754974719,ARIN,0,US,USA,UNITED
754974720,771751935,ARIN,684374400,US,USA,UNITED
788529152,805306367,ARIN,600048000,CA,CAN,CANADA
805306368,822083583,ARIN,660528000,US,USA,UNITED
855638016,872415231,RIPE,684979200,GB,GBR,UNITED
872415232,889192447,ARIN,693100800,US,USA,UNITED
889192448,905969663,RIPE,700790400,DE,DEU,GERMANY
905969664,922746879,ARIN,700790400,US,USA,UNITED
922746880,939524095,ARIN,846288000,US,USA,UNITED
939524096,956301311,ARIN,720662400,US,USA,UNITED
956301312,973078527,RIPE,740620800,FR,FRA,FRANCE
973078528,973209599,APNIC,1104969600,JP,JPN,JAPAN
973209600,973275135,APNIC,1105315200,IN,IND,INDIA
973275136,973307903,APNIC,1109894400,JP,JPN,JAPAN
973307904,973340671,APNIC,1144108800,JP,JPN,JAPAN
973340672,973471743,APNIC,1106006400,JP,JPN,JAPAN
973471744,973504511,APNIC,1106870400,AU,AUS,AUSTRALIA
973504512,973537279,APNIC,1141257600,AU,AUS,AUSTRALIA
973537280,973602815,APNIC,1141257600,AU,AUS,AUSTRALIA
973602816,973733887,APNIC,1107820800,TH,THA,THAILAND
973733888,973864959,APNIC,1111017600,TH,THA,THAILAND
973864960,973996031,APNIC,1109030400,JP,JPN,JAPAN
973996032,974127103,APNIC,1109203200,CN,CHN,CHINA
974127104,974192639,APNIC,1106611200,CN,CHN,CHINA
974192640,974225407,APNIC,1107216000,CN,CHN,CHINA
974225408,974258175,APNIC,1108425600,CN,CHN,CHINA
974258176,974323711,APNIC,1109635200,CN,CHN,CHINA
974323712,974389247,APNIC,1110326400,CN,CHN,CHINA
974389248,974454783,APNIC,1112227200,CN,CHN,CHINA
974454784,974520319,APNIC,1123027200,CN,CHN,CHINA
974520320,974651391,APNIC,1114732800,CN,CHN,CHINA
974651392,974782463,APNIC,1109808000,CN,CHN,CHINA
974782464,974847999,APNIC,1109808000,MY,MYS,MALAYSIA
974848000,974880767,APNIC,1109808000,MY,MYS,MALAYSIA
974880768,974913535,APNIC,1158624000,PK,PAK,PAKISTAN
974913536,974979071,APNIC,1110153600,NZ,NZL,NEW
974979072,975044607,APNIC,1160438400,KR,KOR,KOREA
975044608,975175679,APNIC,1110931200,CN,CHN,CHINA
975175680,975699967,APNIC,1106870400,CN,CHN,CHINA
975699968,975831039,APNIC,1106870400,CN,CHN,CHINA
975831040,975896575,APNIC,1117065600,CN,CHN,CHINA
975896576,975962111,APNIC,1124236800,CN,CHN,CHINA
975962112,976224255,APNIC,1112054400,CN,CHN,CHINA
976224256,976748543,APNIC,1116806400,CN,CHN,CHINA
976748544,976879615,APNIC,1119398400,CN,CHN,CHINA
976879616,976945151,APNIC,1119398400,CN,CHN,CHINA
976945152,976977919,APNIC,1119398400,CN,CHN,CHINA
976977920,977010687,APNIC,1126828800,CN,CHN,CHINA
977010688,977272831,APNIC,1124150400,CN,CHN,CHINA
977272832,977305599,APNIC,1110931200,TH,THA,THAILAND
977305600,977338367,APNIC,1158624000,HK,HKG,HONG
977338368,977346559,APNIC,1111017600,SG,SGP,SINGAPORE
977346560,977354751,APNIC,1158796800,JP,JPN,JAPAN
977354752,977371135,APNIC,1111449600,KR,KOR,KOREA
977371136,977379327,APNIC,1112140800,PK,PAK,PAKISTAN
977379328,977387519,APNIC,1133049600,PK,PAK,PAKISTAN
977387520,977395711,APNIC,1112313600,PK,PAK,PAKISTAN
977395712,977397759,APNIC,1149638400,BD,BGD,BANGLADESH
977397760,977399807,APNIC,1150070400,HK,HKG,HONG
977399808,977401855,APNIC,1150070400,ID,IDN,INDONESIA
977401856,977403903,APNIC,1150156800,AU,AUS,AUSTRALIA
977403904,977534975,APNIC,1111363200,CN,CHN,CHINA
977534976,977567743,APNIC,1111363200,IN,IND,INDIA
977567744,977600511,APNIC,1159315200,CN,CHN,CHINA
977600512,977666047,APNIC,1112313600,PH,PHL,PHILIPPINES
977666048,977731583,APNIC,1112659200,JP,JPN,JAPAN
977731584,977764351,APNIC,1112313600,PH,PHL,PHILIPPINES
977764352,977797119,APNIC,1111104000,MY,MYS,MALAYSIA
977797120,978321407,APNIC,1110931200,KR,KOR,KOREA
978321408,978452479,APNIC,1112054400,JP,JPN,JAPAN
978452480,978583551,APNIC,1112140800,CN,CHN,CHINA
978583552,978599935,APNIC,1112659200,JP,JPN,JAPAN
978599936,978616319,APNIC,1113350400,AU,AUS,AUSTRALIA
978616320,978632703,APNIC,1113436800,AU,AUS,AUSTRALIA
978632704,978636799,APNIC,1113436800,AU,AUS,AUSTRALIA
978636800,978638847,APNIC,1158796800,AU,AUS,AUSTRALIA
978638848,978640895,APNIC,1227052800,AU,AUS,AUSTRALIA
978640896,978644991,APNIC,1159142400,NZ,NZL,NEW
978649088,978714623,APNIC,1113177600,JP,JPN,JAPAN
978714624,978780159,APNIC,1113177600,TW,TWN,TAIWAN
978780160,978784255,APNIC,1113782400,AU,AUS,AUSTRALIA
978784256,978788351,APNIC,1158796800,JP,JPN,JAPAN
978788352,978796543,APNIC,1159142400,KR,KOR,KOREA
978796544,978812927,APNIC,1112918400,CN,CHN,CHINA
978812928,978845695,APNIC,1117411200,JP,JPN,JAPAN
978845696,978976767,APNIC,1112054400,JP,JPN,JAPAN
978976768,979107839,APNIC,1112227200,JP,JPN,JAPAN
979107840,979369983,APNIC,1112227200,JP,JPN,JAPAN
979369984,979402751,APNIC,1113177600,AU,AUS,AUSTRALIA
979402752,979410943,APNIC,1160438400,AU,AUS,AUSTRALIA
979419136,979435519,APNIC,1226966400,AU,AUS,AUSTRALIA
979435520,979468287,APNIC,1160524800,TH,THA,THAILAND
979501056,979566591,APNIC,1113350400,JP,JPN,JAPAN
979566592,979582975,APNIC,1114732800,TW,TWN,TAIWAN
979582976,979599359,APNIC,1143158400,TW,TWN,TAIWAN
979599360,979632127,APNIC,1160611200,CN,CHN,CHINA
979632128,979763199,APNIC,1113523200,CN,CHN,CHINA
979763200,979894271,APNIC,1116288000,KR,KOR,KOREA
979894272,980025343,APNIC,1114128000,AU,AUS,AUSTRALIA
980025344,980090879,APNIC,1114128000,AU,AUS,AUSTRALIA
980090880,980156415,APNIC,1140739200,AU,AUS,AUSTRALIA
980156416,980287487,APNIC,1140739200,AU,AUS,AUSTRALIA
980287488,980353023,APNIC,1140739200,AU,AUS,AUSTRALIA
980353024,980418559,APNIC,1163116800,AU,AUS,AUSTRALIA
980418560,980549631,APNIC,1114646400,JP,JPN,JAPAN
980549632,980680703,APNIC,1169078400,TW,TWN,TAIWAN
980680704,980942847,APNIC,1115769600,CN,CHN,CHINA
980942848,981467135,APNIC,1114646400,KR,KOR,KOREA
981467136,981991423,APNIC,1115769600,CN,CHN,CHINA
981991424,982056959,APNIC,1116806400,TH,THA,THAILAND
982056960,982122495,APNIC,1144022400,TH,THA,THAILAND
982122496,982155263,APNIC,1116892800,JP,JPN,JAPAN
982155264,982171647,APNIC,1140480000,JP,JPN,JAPAN
982171648,982188031,APNIC,1154563200,KR,KOR,KOREA
982188032,982253567,APNIC,1116979200,MY,MYS,MALAYSIA
982253568,982515711,APNIC,1116892800,KR,KOR,KOREA
982515712,982581247,APNIC,1116979200,CN,CHN,CHINA
982581248,982614015,APNIC,1117411200,KR,KOR,KOREA
982614016,982622207,APNIC,1117670400,AU,AUS,AUSTRALIA
982622208,982624255,APNIC,1150243200,JP,JPN,JAPAN
982624256,982626303,APNIC,1150243200,ID,IDN,INDONESIA
982628352,982630399,APNIC,1150329600,BD,BGD,BANGLADESH
982630400,982646783,APNIC,1118707200,SG,SGP,SINGAPORE
982646784,982663167,APNIC,1118016000,JP,JPN,JAPAN
982663168,982671359,APNIC,1137974400,JP,JPN,JAPAN
982671360,982679551,APNIC,1169164800,IN,IND,INDIA
982679552,982695935,APNIC,1118793600,SG,SGP,SINGAPORE
982695936,982712319,APNIC,1157500800,KR,KOR,KOREA
982712320,982745087,APNIC,1118880000,TH,THA,THAILAND
982745088,982753279,APNIC,1118793600,AF,AFG,AFGHANISTAN
982753280,982755327,APNIC,1150156800,JP,JPN,JAPAN
982755328,982757375,APNIC,1150156800,BD,BGD,BANGLADESH
982759424,982761471,APNIC,1150675200,ID,IDN,INDONESIA
982761472,982769663,APNIC,1117756800,JP,JPN,JAPAN
982769664,982777855,APNIC,1120176000,JP,JPN,JAPAN
982777856,983039999,APNIC,1117065600,KR,KOR,KOREA
983040000,983171071,APNIC,1117584000,HK,HKG,HONG
983171072,983302143,APNIC,1158537600,CN,CHN,CHINA
983302144,983433215,APNIC,1118102400,JP,JPN,JAPAN
983433216,983564287,APNIC,1122336000,JP,JPN,JAPAN
983564288,984088575,APNIC,1117411200,AU,AUS,AUSTRALIA
984088576,984350719,APNIC,1138060800,AU,AUS,AUSTRALIA
984350720,984612863,APNIC,1139788800,AU,AUS,AUSTRALIA
984612864,984743935,APNIC,1118102400,HK,HKG,HONG
984743936,984809471,APNIC,1118793600,AU,AUS,AUSTRALIA
984809472,984875007,APNIC,1143590400,AU,AUS,AUSTRALIA
984875008,984940543,APNIC,1118793600,KR,KOR,KOREA
984940544,984956927,APNIC,1118880000,KR,KOR,KOREA
984956928,984965119,APNIC,1120176000,AU,AUS,AUSTRALIA
984965120,984969215,APNIC,1159228800,PK,PAK,PAKISTAN
984973312,985006079,APNIC,1121644800,TH,THA,THAILAND
985006080,985071615,APNIC,1118793600,SG,SGP,SINGAPORE
985071616,985104383,APNIC,1160697600,JP,JPN,JAPAN
985104384,985137151,APNIC,1190592000,JP,JPN,JAPAN
985137152,985202687,APNIC,1119916800,KR,KOR,KOREA
985202688,985235455,APNIC,1120089600,SG,SGP,SINGAPORE
985235456,985268223,APNIC,1136937600,SG,SGP,SINGAPORE
985268224,985399295,APNIC,1121299200,VN,VNM,VIET
985399296,985661439,APNIC,1121040000,JP,JPN,JAPAN
985661440,985792511,APNIC,1116460800,CN,CHN,CHINA
985792512,985923583,APNIC,1117065600,CN,CHN,CHINA
985923584,986054655,APNIC,1118966400,CN,CHN,CHINA
986054656,986185727,APNIC,1152576000,CN,CHN,CHINA
986185728,986710015,APNIC,1117065600,CN,CHN,CHINA
986710016,987758591,APNIC,1119571200,CN,CHN,CHINA
987758592,988807167,APNIC,1119830400,KR,KOR,KOREA
988807168,988938239,APNIC,1117756800,CN,CHN,CHINA
988938240,989069311,APNIC,1117756800,CN,CHN,CHINA
989069312,989200383,APNIC,1123027200,CN,CHN,CHINA
989200384,989331455,APNIC,1118880000,CN,CHN,CHINA
989331456,989855743,APNIC,1118966400,CN,CHN,CHINA
989855744,991952895,APNIC,1091404800,KR,KOR,KOREA
991952896,992477183,APNIC,1091404800,CN,CHN,CHINA
992477184,992608255,APNIC,1091404800,CN,CHN,CHINA
992608256,992673791,APNIC,1091404800,CN,CHN,CHINA
992673792,992739327,APNIC,1116547200,CN,CHN,CHINA
992739328,993001471,APNIC,1092700800,CN,CHN,CHINA
993001472,993067007,APNIC,1098403200,CN,CHN,CHINA
993067008,993099775,APNIC,1098403200,CN,CHN,CHINA
993099776,993132543,APNIC,1100649600,CN,CHN,CHINA
993132544,993198079,APNIC,1100649600,CN,CHN,CHINA
993198080,993230847,APNIC,1112054400,CN,CHN,CHINA
993230848,993263615,APNIC,1117065600,CN,CHN,CHINA
993263616,993525759,APNIC,1107820800,CN,CHN,CHINA
993525760,993787903,APNIC,1100736000,CN,CHN,CHINA
993787904,993918975,APNIC,1100736000,CN,CHN,CHINA
993918976,994050047,APNIC,1107820800,CN,CHN,CHINA
994050048,994312191,APNIC,1092096000,CN,CHN,CHINA
994312192,994574335,APNIC,1093737600,CN,CHN,CHINA
994574336,994705407,APNIC,1094688000,CN,CHN,CHINA
994705408,994836479,APNIC,1098144000,CN,CHN,CHINA
994836480,994902015,APNIC,1098144000,CN,CHN,CHINA
994902016,994967551,APNIC,1112659200,CN,CHN,CHINA
994967552,995098623,APNIC,1112659200,CN,CHN,CHINA
995098624,995360767,APNIC,1092700800,CN,CHN,CHINA
995360768,995491839,APNIC,1093305600,JP,JPN,JAPAN
995491840,995524607,APNIC,1093305600,JP,JPN,JAPAN
995524608,995532799,APNIC,1093305600,JP,JPN,JAPAN
995532800,995540991,APNIC,1159488000,AU,AUS,AUSTRALIA
995540992,995557375,APNIC,1152835200,KR,KOR,KOREA
995557376,995622911,APNIC,1096588800,JP,JPN,JAPAN
995622912,996147199,APNIC,1094428800,IN,IND,INDIA
996147200,996409343,APNIC,1094428800,IN,IND,INDIA
996409344,996540415,APNIC,1154995200,AU,AUS,AUSTRALIA
996540416,996573183,APNIC,1154995200,AU,AUS,AUSTRALIA
996605952,996671487,APNIC,1190678400,PK,PAK,PAKISTAN
996671488,996802559,APNIC,1097020800,TW,TWN,TAIWAN
996802560,996868095,APNIC,1097625600,JP,JPN,JAPAN
996868096,996900863,APNIC,1097712000,CN,CHN,CHINA
996900864,996933631,APNIC,1142985600,CN,CHN,CHINA
996933632,997064703,APNIC,1097798400,CN,CHN,CHINA
997064704,997195775,APNIC,1158624000,CN,CHN,CHINA
997195776,997720063,APNIC,1094688000,TW,TWN,TAIWAN
997720064,997982207,APNIC,1094688000,TW,TWN,TAIWAN
997982208,998244351,APNIC,1129593600,TW,TWN,TAIWAN
998244352,999292927,APNIC,1098144000,JP,JPN,JAPAN
999292928,999423999,APNIC,1098230400,IN,IND,INDIA
999424000,999489535,APNIC,1123113600,JP,JPN,JAPAN
999489536,999555071,APNIC,1135296000,JP,JPN,JAPAN
999555072,999686143,APNIC,1099440000,HK,HKG,HONG
999686144,999751679,APNIC,1099872000,KR,KOR,KOREA
999751680,999784447,APNIC,1099958400,CN,CHN,CHINA
999784448,999800831,APNIC,1160697600,JP,JPN,JAPAN
999800832,999817215,APNIC,1161129600,KR,KOR,KOREA
999817216,999849983,APNIC,1100044800,BD,BGD,BANGLADESH
999849984,999866367,APNIC,1161129600,KR,KOR,KOREA
999866368,999874559,APNIC,1161216000,HK,HKG,HONG
999874560,999882751,APNIC,1199923200,HK,HKG,HONG
999882752,999948287,APNIC,1100822400,JP,JPN,JAPAN
999948288,1000013823,APNIC,1100563200,AU,AUS,AUSTRALIA
1000013824,1000079359,APNIC,1161302400,CN,CHN,CHINA
1000079360,1000210431,APNIC,1100736000,JP,JPN,JAPAN
1000210432,1000341503,APNIC,1100822400,JP,JPN,JAPAN
1000341504,1000603647,APNIC,1101081600,IN,IND,INDIA
1000603648,1000734719,APNIC,1101081600,IN,IND,INDIA
1000734720,1000800255,APNIC,1101168000,JP,JPN,JAPAN
1000800256,1000833023,APNIC,1101254400,AU,AUS,AUSTRALIA
1000833024,1000865791,APNIC,1126656000,AU,AUS,AUSTRALIA
1000865792,1001127935,APNIC,1101168000,JP,JPN,JAPAN
1001127936,1001259007,APNIC,1155600000,CN,CHN,CHINA
1001259008,1001390079,APNIC,1177027200,CN,CHN,CHINA
1001390080,1001914367,APNIC,1101772800,IN,IND,INDIA
1001914368,1002045439,APNIC,1101772800,IN,IND,INDIA
1002045440,1002176511,APNIC,1102032000,KR,KOR,KOREA
1002176512,1002242047,APNIC,1103068800,HK,HKG,HONG
1002242048,1002307583,APNIC,1103068800,SG,SGP,SINGAPORE
1002307584,1002373119,APNIC,1103241600,JP,JPN,JAPAN
1002373120,1002405887,APNIC,1103760000,CN,CHN,CHINA
1002405888,1002422271,APNIC,1161648000,JP,JPN,JAPAN
1002422272,1002430463,APNIC,1161820800,AU,AUS,AUSTRALIA
1002430464,1002432511,APNIC,1191196800,AU,AUS,AUSTRALIA
